tmstmp, lat, lon, vid, rt, pid
20230718 13:45:48,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:45:45,29.64514,-82.346983,1001,35,207
20230718 13:45:49,29.62184,-82.36567333333332,1605,38,189
20230718 13:46:08,29.646043333333335,-82.32265666666666,708,1,477
20230718 13:46:07,29.657853333333332,-82.40880166666666,1802,5,323
20230718 13:46:00,29.67913,-82.43215333333335,703,10,75
20230718 13:46:04,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:46:01,29.64514,-82.346983,1001,35,207
20230718 13:46:04,29.62184,-82.36567333333332,1605,38,189
20230718 13:46:24,29.646043333333335,-82.32265666666666,708,1,477
20230718 13:46:24,29.657853333333332,-82.40880166666666,1802,5,323
20230718 13:46:15,29.67913,-82.43215333333335,703,10,75
20230718 13:46:19,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:46:17,29.64514,-82.346983,1001,35,207
20230718 13:46:21,29.62184,-82.36567333333332,1605,38,189
20230718 13:46:39,29.646043333333335,-82.32265666666666,708,1,477
20230718 13:46:40,29.657853333333332,-82.40880166666666,1802,5,323
20230718 13:46:31,29.67913,-82.43215333333335,703,10,75
20230718 13:46:34,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:46:32,29.64514,-82.346983,1001,35,207
20230718 13:46:36,29.62184,-82.36567333333332,1605,38,189
20230718 13:46:56,29.646043333333335,-82.32265666666666,708,1,477
20230718 13:46:56,29.657853333333332,-82.40880166666666,1802,5,323
20230718 13:46:47,29.67913,-82.43215333333335,703,10,75
20230718 13:46:51,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:46:59,29.64514,-82.346983,1001,35,207
20230718 13:46:52,29.62184,-82.36567333333332,1605,38,189
20230718 13:47:06,29.645546,-82.322725,708,1,477
20230718 13:46:56,29.657853333333332,-82.40880166666666,1802,5,323
20230718 13:47:03,29.67913,-82.43215333333335,703,10,75
20230718 13:47:08,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:47:07,29.62184,-82.36567333333332,1605,38,189
20230718 13:47:11,29.657853333333332,-82.40880166666666,1802,5,323
20230718 13:47:19,29.67913,-82.43215333333335,703,10,75
20230718 13:47:23,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:47:22,29.62184,-82.36567333333332,1605,38,189
20230718 13:47:27,29.657853333333332,-82.40880166666666,1802,5,323
20230718 13:47:34,29.67913,-82.43215333333335,703,10,75
20230718 13:47:23,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:47:38,29.62184,-82.36567333333332,1605,38,189
20230718 13:47:42,29.657853333333332,-82.40880166666666,1802,5,323
20230718 13:47:50,29.67913,-82.43215333333335,703,10,75
20230718 13:47:45,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:47:53,29.62184,-82.36567333333332,1605,38,189
20230718 13:48:13,29.657853333333332,-82.40880166666666,1802,5,323
20230718 13:48:05,29.67913,-82.43215333333335,703,10,75
20230718 13:48:00,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:48:28,29.657853333333332,-82.40880166666666,1802,5,323
20230718 13:48:20,29.67913,-82.43215333333335,703,10,75
20230718 13:48:17,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:48:28,29.657853333333332,-82.40880166666666,1802,5,323
20230718 13:48:35,29.67913,-82.43215333333335,703,10,75
20230718 13:48:32,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:48:44,29.657853333333332,-82.40880166666666,1802,5,323
20230718 13:48:51,29.67913,-82.43215333333335,703,10,75
20230718 13:48:48,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:49:05,29.679624,-82.431879,703,10,75
20230718 13:49:04,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:49:21,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:49:36,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:49:52,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:50:12,29.62522333333333,-82.38730833333332,2004,33,500643
20230718 13:50:29,29.645546,-82.32272,1106,46,500646
20230718 13:50:52,29.615080165927655,-82.3720509018632,1005,35,207
20230718 13:51:08,29.615080165927655,-82.3720509018632,1005,35,207
20230718 13:51:24,29.615080165927655,-82.3720509018632,1005,35,207
20230718 13:51:39,29.615080165927655,-82.3720509018632,1005,35,207
20230718 13:51:54,29.615080165927655,-82.3720509018632,1005,35,207
20230718 13:52:09,29.645546,-82.32272,1013,17,500617
20230718 13:52:10,29.615080165927655,-82.3720509018632,1005,35,207
20230718 13:52:41,29.615080165927655,-82.3720509018632,1005,35,207
20230718 13:52:41,29.615080165927655,-82.3720509018632,1005,35,207
20230718 13:52:56,29.615080165927655,-82.3720509018632,1005,35,207
20230718 13:53:12,29.615080165927655,-82.3720509018632,1005,35,207
20230718 13:53:20,29.615080165927655,-82.3720509018632,1005,35,207
20230718 13:59:24,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 13:59:40,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 13:59:55,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:00:11,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:00:11,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:00:31,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:00:53,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:01:00,29.61262,-82.35928166666666,1501,9,49
20230718 14:01:09,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:01:17,29.61262,-82.35928166666666,1501,9,49
20230718 14:01:26,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:01:33,29.61262,-82.35928166666666,1501,9,49
20230718 14:01:41,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:01:48,29.61262,-82.35928166666666,1501,9,49
20230718 14:01:41,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:02:03,29.61262,-82.35928166666666,1501,9,49
20230718 14:02:14,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:02:03,29.61262,-82.35928166666666,1501,9,49
20230718 14:02:14,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:02:32,29.61262,-82.35928166666666,1501,9,49
20230718 14:02:31,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:02:47,29.61262,-82.35928166666666,1501,9,49
20230718 14:02:46,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:03:03,29.61262,-82.35928166666666,1501,9,49
20230718 14:03:02,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:03:18,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:03:34,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:03:49,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:04:05,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:04:20,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:04:35,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:04:58,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:04:58,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:05:27,29.614132,-82.361212,1804,34,55
20230718 14:05:13,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:05:43,29.614132,-82.361212,1804,34,55
20230718 14:05:45,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:05:42,29.607219,-82.439258,4398,150,194
20230718 14:05:59,29.614132,-82.361212,1804,34,55
20230718 14:05:45,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:05:59,29.607219,-82.439258,4398,150,194
20230718 14:06:14,29.614132,-82.361212,1804,34,55
20230718 14:06:01,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:06:16,29.607219,-82.439258,4398,150,194
20230718 14:06:14,29.614132,-82.361212,1804,34,55
20230718 14:06:18,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:06:16,29.607219,-82.439258,4398,150,194
20230718 14:06:30,29.614132,-82.361212,1804,34,55
20230718 14:06:33,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:06:31,29.607219,-82.439258,4398,150,194
20230718 14:06:48,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:06:49,29.607219,-82.439258,4398,150,194
20230718 14:07:04,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:07:04,29.607219,-82.439258,4398,150,194
20230718 14:07:19,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:07:20,29.607219,-82.439258,4398,150,194
20230718 14:07:35,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:07:36,29.607219,-82.439258,4398,150,194
20230718 14:07:51,29.63179089720857,-82.35112074547935,1903,122,500633
20230718 14:07:52,29.607219,-82.439258,4398,150,194
20230718 20:16:24,29.709173180739985,-82.35594159168991,1902,8,328
20230718 20:16:24,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:16:39,29.709173180739985,-82.35594159168991,1902,8,328
20230718 20:16:56,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:16:54,29.709173180739985,-82.35594159168991,1902,8,328
20230718 20:16:56,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:17:10,29.709173180739985,-82.35594159168991,1902,8,328
20230718 20:17:23,29.644883333333336,-82.34023166666665,2303,13,479
20230718 20:17:11,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:17:25,29.709173180739985,-82.35594159168991,1902,8,328
20230718 20:17:39,29.64488833333333,-82.34023,2303,13,479
20230718 20:17:27,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:17:42,29.709173180739985,-82.35594159168991,1902,8,328
20230718 20:17:39,29.64488833333333,-82.34023,2303,13,479
20230718 20:17:43,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:17:57,29.709173180739985,-82.35594159168991,1902,8,328
20230718 20:17:55,29.64488833333333,-82.34023,2303,13,479
20230718 20:17:59,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:18:02,29.625233333333334,-82.38784333333334,2110,75,348
20230718 20:18:26,29.709186630700426,-82.35588424418327,1902,8,328
20230718 20:18:11,29.644883333333336,-82.34023166666665,2303,13,479
20230718 20:18:15,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:18:17,29.625233333333334,-82.38784333333334,2110,75,348
20230718 20:18:27,29.644883333333336,-82.34023166666665,2303,13,479
20230718 20:18:30,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:18:33,29.625233333333334,-82.38784333333334,2110,75,348
20230718 20:18:42,29.644883333333336,-82.34023166666665,2303,13,479
20230718 20:18:47,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:18:48,29.625231666666664,-82.38783833333333,2110,75,348
20230718 20:18:57,29.644883333333336,-82.34023,2303,13,479
20230718 20:19:03,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:18:48,29.625231666666664,-82.38783833333333,2110,75,348
20230718 20:19:13,29.644883333333336,-82.34023,2303,13,479
20230718 20:19:19,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:19:26,29.625228333333332,-82.38784666666668,2110,75,348
20230718 20:19:28,29.644881666666667,-82.34022833333331,2303,13,479
20230718 20:19:34,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:19:26,29.625228333333332,-82.38784666666668,2110,75,348
20230718 20:19:43,29.645191666666665,-82.34699833333335,1603,9,500610
20230718 20:19:43,29.644881666666667,-82.34022833333331,2303,13,479
20230718 20:19:34,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:19:41,29.625228333333332,-82.38784666666668,2110,75,348
20230718 20:19:58,29.645191666666665,-82.34699833333335,1603,9,500610
20230718 20:19:59,29.644881666666667,-82.34022833333331,2303,13,479
20230718 20:19:57,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:20:12,29.625228333333332,-82.38784666666668,2110,75,348
20230718 20:20:15,29.645191666666665,-82.34699833333335,1603,9,500610
20230718 20:20:15,29.644886666666668,-82.34023,2303,13,479
20230718 20:20:18,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:20:12,29.625228333333332,-82.38784666666668,2110,75,348
20230718 20:20:30,29.645191666666665,-82.34699833333335,1603,9,500610
20230718 20:20:32,29.644886666666668,-82.34023,2303,13,479
20230718 20:20:33,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:20:27,29.625228333333332,-82.38784666666668,2110,75,348
20230718 20:20:46,29.645191666666665,-82.34699833333335,1603,9,500610
20230718 20:20:47,29.644886666666668,-82.34023,2303,13,479
20230718 20:20:48,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:20:42,29.625230000000002,-82.38784666666668,2110,75,348
20230718 20:20:41,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:21:04,29.64514,-82.346983,1603,9,500610
20230718 20:21:03,29.644891666666663,-82.34023166666665,2303,13,479
20230718 20:21:05,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:20:59,29.625230000000002,-82.38784666666668,2110,75,348
20230718 20:20:56,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:21:20,29.64514,-82.346983,1603,9,500610
20230718 20:21:18,29.644891666666663,-82.34023166666665,2303,13,479
20230718 20:21:20,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:21:14,29.625230000000002,-82.38784666666668,2110,75,348
20230718 20:21:12,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:21:35,29.64514,-82.346983,1603,9,500610
20230718 20:21:34,29.64489,-82.34023,2303,13,479
20230718 20:21:36,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:21:29,29.625231666666664,-82.38784499999998,2110,75,348
20230718 20:21:27,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:21:51,29.64514,-82.346983,1603,9,500610
20230718 20:21:49,29.64489,-82.34023,2303,13,479
20230718 20:21:51,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:21:45,29.625231666666664,-82.38784499999998,2110,75,348
20230718 20:21:44,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:22:08,29.64514000000425,-82.3469649920357,1603,9,500610
20230718 20:22:06,29.64489,-82.34023,2303,13,479
20230718 20:22:06,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:22:00,29.625231666666664,-82.38784499999998,2110,75,348
20230718 20:22:00,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:22:21,29.644894999999998,-82.34022833333331,2303,13,479
20230718 20:22:21,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:22:15,29.62523666666667,-82.38784666666668,2110,75,348
20230718 20:22:16,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:22:36,29.644894999999998,-82.34022833333331,2303,13,479
20230718 20:22:37,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:22:33,29.62523666666667,-82.38784666666668,2110,75,348
20230718 20:22:31,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:22:52,29.644885,-82.34023333333334,2303,13,479
20230718 20:22:54,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:22:49,29.62524166666667,-82.38784333333334,2110,75,348
20230718 20:22:47,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:22:52,29.644885,-82.34023333333334,2303,13,479
20230718 20:22:54,29.646221883167964,-82.34340467785857,1017,35,199
20230718 20:23:05,29.62524166666667,-82.38784333333334,2110,75,348
20230718 20:23:02,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:23:23,29.644885,-82.34023333333334,2303,13,479
20230718 20:23:21,29.625249999999998,-82.38783833333333,2110,75,348
20230718 20:23:17,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:23:38,29.64488833333333,-82.34023499999999,2303,13,479
20230718 20:23:36,29.625249999999998,-82.38783833333333,2110,75,348
20230718 20:23:34,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:23:38,29.64488833333333,-82.34023499999999,2303,13,479
20230718 20:23:51,29.625249999999998,-82.38783833333333,2110,75,348
20230718 20:23:49,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:23:57,29.64488833333333,-82.34023499999999,2303,13,479
20230718 20:24:07,29.62525333333333,-82.38783333333335,2110,75,348
20230718 20:24:04,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:24:13,29.64488833333333,-82.34023166666665,2303,13,479
20230718 20:24:14,29.65769151821729,-82.40887,1101,23,500614
20230718 20:24:22,29.62525333333333,-82.38783333333335,2110,75,348
20230718 20:24:19,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:24:31,29.64488833333333,-82.34023166666665,2303,13,479
20230718 20:24:30,29.65769151821729,-82.40887,1101,23,500614
20230718 20:24:22,29.62525333333333,-82.38783333333335,2110,75,348
20230718 20:24:34,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:24:47,29.64488833333333,-82.34023166666665,2303,13,479
20230718 20:24:46,29.65769151821729,-82.40887,1101,23,500614
20230718 20:24:53,29.62525666666667,-82.38783666666669,2110,75,348
20230718 20:24:50,29.65787833333333,-82.40880833333334,1014,75,500615
20230718 20:25:01,29.65769151821729,-82.40887,1101,23,500614
